flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_delay,time_category
x3696,tuifly,active,2023-09-02t06:15:00.000,2023-09-02t06:30:00.000,2023-09-02 06:28:00,13,Shoulder hour flights
fr3560,ryanair,active,2023-09-03t05:55:00.000,2023-09-03t05:55:00.000,2023-09-03 06:00:00,6,Shoulder hour flights
fr8202,ryanair,active,2023-09-03t05:55:00.000,2023-09-03t06:10:00.000,2023-09-03 06:11:00,17,Shoulder hour flights
x36710,tuifly,active,2023-09-03t06:00:00.000,2023-09-03t06:00:00.000,2023-09-03 06:17:00,18,Shoulder hour flights
x36774,tuifly,active,2023-09-03t06:00:00.000,2023-09-03t06:10:00.000,2023-09-03 06:20:00,20,Shoulder hour flights
u22853,easyjet,active,2023-09-03t06:00:00.000,2023-09-03t06:00:00.000,2023-09-03 06:22:00,22,Shoulder hour flights
u22741,easyjet,active,2023-09-03t06:05:00.000,2023-09-03t06:10:00.000,2023-09-03 06:33:00,29,Shoulder hour flights
u22891,easyjet,active,2023-09-03t06:10:00.000,2023-09-03t06:10:00.000,2023-09-03 06:28:00,19,Shoulder hour flights
u22939,easyjet,active,2023-09-03t06:10:00.000,2023-09-03t06:10:00.000,2023-09-03 06:35:00,26,Shoulder hour flights
ls1815,jet2,active,2023-09-03t06:15:00.000,2023-09-03t06:25:00.000,2023-09-03 06:39:00,25,Shoulder hour flights
ls1871,jet2,active,2023-09-03t06:15:00.000,2023-09-03t06:15:00.000,2023-09-03 06:42:00,27,Shoulder hour flights
u22715,easyjet,active,2023-09-03t06:15:00.000,2023-09-03t06:15:00.000,2023-09-03 06:37:00,23,Shoulder hour flights
u22731,easyjet,active,2023-09-03t06:15:00.000,2023-09-03t06:15:00.000,2023-09-03 06:44:00,30,Shoulder hour flights
af5199,air france,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
az3737,alitalia,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
dl9422,delta air lines,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
ey7330,etihad airways,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
g35535,gol,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
kq1046,kenya airways,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
kl1046,klm,active,2023-09-03t06:20:00.000,2023-09-03t06:20:00.000,2023-09-03 06:26:00,6,Shoulder hour flights
ls1821,jet2,active,2023-09-03t06:30:00.000,2023-09-03t06:30:00.000,2023-09-03 06:49:00,20,Shoulder hour flights
ls1839,jet2,active,2023-09-03t06:30:00.000,2023-09-03t06:35:00.000,2023-09-03 06:47:00,17,Shoulder hour flights
x3736,tuifly,active,2023-09-03t06:00:00.000,2023-09-03t06:15:00.000,2023-09-03 06:15:00,15,Shoulder hour flights
fr4440,ryanair,active,2023-09-04t05:55:00.000,2023-09-04t05:55:00.000,2023-09-04 06:00:00,5,Shoulder hour flights
ls1877,jet2,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:12:00,13,Shoulder hour flights
x36114,tuifly,active,2023-09-04t06:00:00.000,2023-09-04t06:35:00.000,2023-09-04 06:30:00,31,Shoulder hour flights
x36148,tuifly,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:02:00,3,Shoulder hour flights
u22709,easyjet,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:10:00,10,Shoulder hour flights
u22715,easyjet,active,2023-09-04t06:00:00.000,2023-09-04t06:00:00.000,2023-09-04 06:17:00,17,Shoulder hour flights
u22845,easyjet,active,2023-09-04t06:00:00.000,2023-09-04t06:15:00.000,2023-09-04 06:08:00,8,Shoulder hour flights
u22891,easyjet,active,2023-09-04t06:05:00.000,2023-09-04t06:05:00.000,2023-09-04 06:19:00,15,Shoulder hour flights
x36120,tuifly,active,2023-09-04t06:10:00.000,2023-09-04t06:10:00.000,2023-09-04 06:28:00,18,Shoulder hour flights
u2223,easyjet,active,2023-09-04t06:15:00.000,2023-09-04t06:13:00.000,2023-09-04 06:22:00,8,Shoulder hour flights
u22805,easyjet,active,2023-09-04t06:15:00.000,2023-09-04t06:15:00.000,2023-09-04 06:44:00,29,Shoulder hour flights
af5199,air france,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
az3737,alitalia,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
dl9422,delta air lines,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
ey7330,etihad airways,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
g35535,gol,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
kq1046,kenya airways,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
kl1046,klm,active,2023-09-04t06:20:00.000,2023-09-04t06:33:00.000,2023-09-04 06:39:00,20,Shoulder hour flights
u22801,easyjet,active,2023-09-04t06:25:00.000,2023-09-04t06:25:00.000,2023-09-04 06:46:00,22,Shoulder hour flights
x36150,tuifly,active,2023-09-04t06:30:00.000,2023-09-04t06:30:00.000,2023-09-04 06:41:00,12,Shoulder hour flights
ls1879,jet2,active,2023-09-04t06:45:00.000,2023-09-04t06:45:00.000,2023-09-04 06:57:00,13,Shoulder hour flights
x36212,tuifly,active,2023-09-05t06:00:00.000,2023-09-05t06:00:00.000,2023-09-05 06:14:00,15,Shoulder hour flights
x36254,tuifly,active,2023-09-05t06:00:00.000,2023-09-05t06:00:00.000,2023-09-05 06:10:00,10,Shoulder hour flights
u22715,easyjet,active,2023-09-05t06:00:00.000,2023-09-05t06:00:00.000,2023-09-05 06:18:00,19,Shoulder hour flights
u22709,easyjet,active,2023-09-05t06:00:00.000,2023-09-05t06:00:00.000,2023-09-05 06:16:00,17,Shoulder hour flights
ls1891,jet2,active,2023-09-05t06:05:00.000,2023-09-05t06:05:00.000,2023-09-05 06:12:00,7,Shoulder hour flights
u22733,easyjet,active,2023-09-05t06:10:00.000,2023-09-05t06:10:00.000,2023-09-05 06:35:00,26,Shoulder hour flights
u22765,easyjet,active,2023-09-05t06:10:00.000,2023-09-05t06:10:00.000,2023-09-05 06:29:00,19,Shoulder hour flights
u22891,easyjet,active,2023-09-05t06:10:00.000,2023-09-05t06:10:00.000,2023-09-05 06:23:00,14,Shoulder hour flights
fr505,ryanair,active,2023-09-05t06:15:00.000,2023-09-05t06:15:00.000,2023-09-05 06:21:00,6,Shoulder hour flights
ls1821,jet2,active,2023-09-05t06:15:00.000,2023-09-05t06:15:00.000,2023-09-05 06:26:00,12,Shoulder hour flights
u22731,easyjet,active,2023-09-05t06:15:00.000,2023-09-05t06:15:00.000,2023-09-05 06:31:00,17,Shoulder hour flights
u22837,easyjet,active,2023-09-05t06:15:00.000,2023-09-05t06:15:00.000,2023-09-05 06:38:00,23,Shoulder hour flights
u22843,easyjet,active,2023-09-05t06:15:00.000,2023-09-05t06:44:00.000,2023-09-05 06:46:00,31,Shoulder hour flights
af5199,air france,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
az3737,alitalia,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
dl9422,delta air lines,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
ey7330,etihad airways,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
g35535,gol,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
kq1046,kenya airways,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
kl1046,klm,active,2023-09-05t06:20:00.000,2023-09-05t06:44:00.000,2023-09-05 06:44:00,24,Shoulder hour flights
ls1817,jet2,active,2023-09-05t06:30:00.000,2023-09-05t06:30:00.000,2023-09-05 06:51:00,21,Shoulder hour flights
x36272,tuifly,active,2023-09-05t06:30:00.000,2023-09-05t06:30:00.000,2023-09-05 06:48:00,18,Shoulder hour flights
ls1895,jet2,active,2023-09-06t05:55:00.000,2023-09-06t05:55:00.000,2023-09-06 06:08:00,14,Shoulder hour flights
ls1815,jet2,active,2023-09-06t06:00:00.000,2023-09-06t06:08:00.000,2023-09-06 06:27:00,27,Shoulder hour flights
u22715,easyjet,active,2023-09-06t06:00:00.000,2023-09-06t06:14:00.000,2023-09-06 06:21:00,22,Shoulder hour flights
u22709,easyjet,active,2023-09-06t06:00:00.000,2023-09-06t06:00:00.000,2023-09-06 06:10:00,10,Shoulder hour flights
u22815,easyjet,active,2023-09-06t06:00:00.000,2023-09-06t06:00:00.000,2023-09-06 06:33:00,33,Shoulder hour flights
u22731,easyjet,active,2023-09-06t06:05:00.000,2023-09-06t06:05:00.000,2023-09-06 06:29:00,24,Shoulder hour flights
ls1891,jet2,active,2023-09-06t06:10:00.000,2023-09-06t06:10:00.000,2023-09-06 06:31:00,21,Shoulder hour flights
x36376,tuifly,active,2023-09-06t06:10:00.000,2023-09-06t06:14:00.000,2023-09-06 06:19:00,10,Shoulder hour flights
u22893,easyjet,active,2023-09-06t06:10:00.000,2023-09-06t06:10:00.000,2023-09-06 06:23:00,14,Shoulder hour flights
x36348,tuifly,active,2023-09-06t06:15:00.000,2023-09-06t06:30:00.000,2023-09-06 06:39:00,24,Shoulder hour flights
ls1817,jet2,active,2023-09-06t06:20:00.000,2023-09-06t06:55:00.000,2023-09-06 06:55:00,36,Shoulder hour flights
x36362,tuifly,active,2023-09-06t06:25:00.000,2023-09-06t06:25:00.000,2023-09-06 06:47:00,22,Shoulder hour flights
u22811,easyjet,active,2023-09-06t06:25:00.000,2023-09-06t06:35:00.000,2023-09-06 06:49:00,25,Shoulder hour flights
fr1361,ryanair,active,2023-09-06t06:40:00.000,2023-09-06t06:40:00.000,2023-09-06 06:53:00,13,Shoulder hour flights
fr505,ryanair,active,2023-09-07t05:55:00.000,2023-09-07t06:14:00.000,2023-09-07 06:00:00,5,Shoulder hour flights
fr4121,ryanair,active,2023-09-07t05:55:00.000,2023-09-07t05:55:00.000,2023-09-07 06:05:00,10,Shoulder hour flights
ls1819,jet2,active,2023-09-07t06:00:00.000,2023-09-07t06:07:00.000,2023-09-07 06:34:00,35,Shoulder hour flights
x36406,tuifly,active,2023-09-07t06:00:00.000,2023-09-07t06:00:00.000,2023-09-07 06:42:00,43,Shoulder hour flights
x36482,tuifly,active,2023-09-07t06:00:00.000,2023-09-07t06:00:00.000,2023-09-07 06:24:00,24,Shoulder hour flights
u22715,easyjet,active,2023-09-07t06:00:00.000,2023-09-07t06:00:00.000,2023-09-07 06:16:00,16,Shoulder hour flights
u22709,easyjet,active,2023-09-07t06:00:00.000,2023-09-07t06:00:00.000,2023-09-07 06:20:00,21,Shoulder hour flights
u22891,easyjet,active,2023-09-07t06:00:00.000,2023-09-07t06:00:00.000,2023-09-07 06:12:00,12,Shoulder hour flights
u22731,easyjet,active,2023-09-07t06:05:00.000,2023-09-07t06:05:00.000,2023-09-07 06:18:00,13,Shoulder hour flights
u22843,easyjet,active,2023-09-07t06:10:00.000,2023-09-07t06:18:00.000,2023-09-07 06:31:00,22,Shoulder hour flights
ls1877,jet2,active,2023-09-07t06:15:00.000,2023-09-07t06:30:00.000,2023-09-07 06:46:00,32,Shoulder hour flights
u22702,easyjet,active,2023-09-07t06:15:00.000,2023-09-07t06:15:00.000,2023-09-07 06:51:00,36,Shoulder hour flights
u22837,easyjet,active,2023-09-07t06:15:00.000,2023-09-07t06:14:00.000,2023-09-07 06:27:00,13,Shoulder hour flights
af5199,air france,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
az3737,alitalia,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
dl9422,delta air lines,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
ey7330,etihad airways,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
g35535,gol,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
kq1046,kenya airways,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
kl1046,klm,active,2023-09-07t06:20:00.000,2023-09-07t06:24:00.000,2023-09-07 06:38:00,19,Shoulder hour flights
ls1821,jet2,active,2023-09-07t06:25:00.000,2023-09-07t06:38:00.000,2023-09-07 06:49:00,24,Shoulder hour flights
ls1897,jet2,active,2023-09-07t06:25:00.000,2023-09-07t06:35:00.000,2023-09-07 06:56:00,31,Shoulder hour flights
u22939,easyjet,active,2023-09-07t06:35:00.000,2023-09-07t06:35:00.000,2023-09-07 06:53:00,19,Shoulder hour flights
fr505,ryanair,active,2023-09-08t05:55:00.000,2023-09-08t05:55:00.000,2023-09-08 06:18:00,23,Shoulder hour flights
ls1815,jet2,active,2023-09-08t05:55:00.000,2023-09-08t05:55:00.000,2023-09-08 06:10:00,15,Shoulder hour flights
ls1885,jet2,active,2023-09-08t05:55:00.000,2023-09-08t06:06:00.000,2023-09-08 06:05:00,10,Shoulder hour flights
x36512,tuifly,active,2023-09-08t06:00:00.000,2023-09-08t06:15:00.000,2023-09-08 06:22:00,22,Shoulder hour flights
u22709,easyjet,active,2023-09-08t06:00:00.000,2023-09-08t06:09:00.000,2023-09-08 06:25:00,25,Shoulder hour flights
u22715,easyjet,active,2023-09-08t06:00:00.000,2023-09-08t06:00:00.000,2023-09-08 06:13:00,14,Shoulder hour flights
u22845,easyjet,active,2023-09-08t06:00:00.000,2023-09-08t06:00:00.000,2023-09-08 06:07:00,8,Shoulder hour flights
u22731,easyjet,active,2023-09-08t06:05:00.000,2023-09-08t06:05:00.000,2023-09-08 06:16:00,11,Shoulder hour flights
u22805,easyjet,active,2023-09-08t06:10:00.000,2023-09-08t06:10:00.000,2023-09-08 06:32:00,23,Shoulder hour flights
ls1871,jet2,active,2023-09-08t06:15:00.000,2023-09-08t06:15:00.000,2023-09-08 06:30:00,16,Shoulder hour flights
fr4757,ryanair,active,2023-09-08t06:25:00.000,2023-09-08t06:25:00.000,2023-09-08 06:38:00,14,Shoulder hour flights
ls1805,jet2,active,2023-09-08t06:25:00.000,2023-09-08t06:25:00.000,2023-09-08 06:40:00,16,Shoulder hour flights
fr1941,ryanair,active,2023-09-08t06:40:00.000,2023-09-08t06:40:00.000,2023-09-08 06:53:00,13,Shoulder hour flights
u22941,easyjet,active,2023-09-08t06:45:00.000,2023-09-08t06:45:00.000,2023-09-08 06:57:00,13,Shoulder hour flights
u29002,easyjet,active,2023-09-08t06:00:00.000,2023-09-08t06:15:00.000,2023-09-08 06:20:00,20,Shoulder hour flights
x36680,tuifly,active,2023-09-09t06:00:00.000,2023-09-09t06:00:00.000,2023-09-09 06:08:00,8,Shoulder hour flights
u22715,easyjet,active,2023-09-09t06:00:00.000,2023-09-09t06:00:00.000,2023-09-09 06:12:00,12,Shoulder hour flights
ls1827,jet2,active,2023-09-09t06:05:00.000,2023-09-09t06:17:00.000,2023-09-09 06:18:00,13,Shoulder hour flights
ls1829,jet2,active,2023-09-09t06:05:00.000,2023-09-09t06:18:00.000,2023-09-09 06:16:00,12,Shoulder hour flights
x36672,tuifly,active,2023-09-09t06:05:00.000,2023-09-09t06:05:00.000,2023-09-09 06:23:00,18,Shoulder hour flights
u22837,easyjet,active,2023-09-09t06:05:00.000,2023-09-09t06:05:00.000,2023-09-09 06:25:00,21,Shoulder hour flights
u22721,easyjet,active,2023-09-09t06:10:00.000,2023-09-09t06:23:00.000,2023-09-09 06:37:00,27,Shoulder hour flights
ls1821,jet2,active,2023-09-09t06:15:00.000,2023-09-09t06:15:00.000,2023-09-09 06:32:00,18,Shoulder hour flights
u22702,easyjet,active,2023-09-09t06:15:00.000,2023-09-09t06:15:00.000,2023-09-09 06:30:00,16,Shoulder hour flights
u22731,easyjet,active,2023-09-09t06:15:00.000,2023-09-09t06:15:00.000,2023-09-09 06:20:00,6,Shoulder hour flights
u22733,easyjet,active,2023-09-09t06:20:00.000,2023-09-09t06:20:00.000,2023-09-09 06:34:00,15,Shoulder hour flights
fr505,ryanair,active,2023-09-09t06:25:00.000,2023-09-09t06:25:00.000,2023-09-09 06:27:00,3,Shoulder hour flights
u22877,easyjet,active,2023-09-09t06:30:00.000,2023-09-09t06:30:00.000,2023-09-09 06:47:00,18,Shoulder hour flights
u22883,easyjet,active,2023-09-09t06:30:00.000,2023-09-09t06:30:00.000,2023-09-09 06:41:00,12,Shoulder hour flights
x3696,tuifly,active,2023-09-09t06:15:00.000,2023-09-09t06:30:00.000,2023-09-09 06:39:00,25,Shoulder hour flights
fr8202,ryanair,active,2023-09-10t05:55:00.000,2023-09-10t05:55:00.000,2023-09-10 06:00:00,5,Shoulder hour flights
x36710,tuifly,active,2023-09-10t06:00:00.000,2023-09-10t06:00:00.000,2023-09-10 06:21:00,21,Shoulder hour flights
x36774,tuifly,active,2023-09-10t06:00:00.000,2023-09-10t06:00:00.000,2023-09-10 06:18:00,19,Shoulder hour flights
u22815,easyjet,active,2023-09-10t06:00:00.000,2023-09-10t06:11:00.000,2023-09-10 06:25:00,25,Shoulder hour flights
u22853,easyjet,active,2023-09-10t06:00:00.000,2023-09-10t06:00:00.000,2023-09-10 06:15:00,15,Shoulder hour flights
u22891,easyjet,active,2023-09-10t06:10:00.000,2023-09-10t06:10:00.000,2023-09-10 06:31:00,21,Shoulder hour flights
ls1815,jet2,active,2023-09-10t06:15:00.000,2023-09-10t06:29:00.000,2023-09-10 06:55:00,40,Shoulder hour flights
ls1871,jet2,active,2023-09-10t06:15:00.000,2023-09-10t06:15:00.000,2023-09-10 06:34:00,20,Shoulder hour flights
u22702,easyjet,active,2023-09-10t06:15:00.000,2023-09-10t06:15:00.000,2023-09-10 06:28:00,14,Shoulder hour flights
u22715,easyjet,active,2023-09-10t06:15:00.000,2023-09-10t06:45:00.000,2023-09-10 06:47:00,33,Shoulder hour flights
u22731,easyjet,active,2023-09-10t06:15:00.000,2023-09-10t06:42:00.000,2023-09-10 06:50:00,35,Shoulder hour flights
af5199,air france,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
az3737,alitalia,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
dl9422,delta air lines,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
ey7330,etihad airways,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
g35535,gol,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
kq1046,kenya airways,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
kl1046,klm,active,2023-09-10t06:20:00.000,2023-09-10t06:20:00.000,2023-09-10 06:40:00,21,Shoulder hour flights
ls1821,jet2,active,2023-09-10t06:30:00.000,2023-09-10t06:30:00.000,2023-09-10 06:45:00,15,Shoulder hour flights
ls1839,jet2,active,2023-09-10t06:30:00.000,2023-09-10t06:45:00.000,2023-09-10 06:43:00,13,Shoulder hour flights
u22841,easyjet,active,2023-09-10t06:35:00.000,2023-09-10t06:48:00.000,2023-09-10 06:57:00,23,Shoulder hour flights
x3736,tuifly,active,2023-09-10t06:00:00.000,2023-09-10t06:33:00.000,2023-09-10 06:37:00,37,Shoulder hour flights
fr4440,ryanair,active,2023-09-11t05:55:00.000,2023-09-11t05:55:00.000,2023-09-11 06:00:00,6,Shoulder hour flights
ls1877,jet2,active,2023-09-11t06:00:00.000,2023-09-11t06:00:00.000,2023-09-11 06:23:00,24,Shoulder hour flights
x36114,tuifly,active,2023-09-11t06:00:00.000,2023-09-11t06:00:00.000,2023-09-11 06:12:00,13,Shoulder hour flights
x36148,tuifly,active,2023-09-11t06:00:00.000,2023-09-11t06:00:00.000,2023-09-11 06:17:00,17,Shoulder hour flights
u22709,easyjet,active,2023-09-11t06:00:00.000,2023-09-11t06:05:00.000,2023-09-11 06:10:00,10,Shoulder hour flights
u22715,easyjet,active,2023-09-11t06:00:00.000,2023-09-11t06:00:00.000,2023-09-11 06:19:00,20,Shoulder hour flights
u22845,easyjet,active,2023-09-11t06:00:00.000,2023-09-11t06:00:00.000,2023-09-11 06:15:00,15,Shoulder hour flights
u22891,easyjet,active,2023-09-11t06:05:00.000,2023-09-11t06:05:00.000,2023-09-11 06:25:00,21,Shoulder hour flights
x36120,tuifly,active,2023-09-11t06:10:00.000,2023-09-11t06:17:00.000,2023-09-11 06:39:00,29,Shoulder hour flights
u2223,easyjet,active,2023-09-11t06:15:00.000,2023-09-11t06:28:00.000,2023-09-11 06:21:00,6,Shoulder hour flights
u22805,easyjet,active,2023-09-11t06:15:00.000,2023-09-11t06:15:00.000,2023-09-11 06:35:00,20,Shoulder hour flights
af5199,air france,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
az3737,alitalia,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
dl9422,delta air lines,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
ey7330,etihad airways,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
g35535,gol,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
kq1046,kenya airways,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
kl1046,klm,active,2023-09-11t06:20:00.000,2023-09-11t06:30:00.000,2023-09-11 06:28:00,9,Shoulder hour flights
u22801,easyjet,active,2023-09-11t06:25:00.000,2023-09-11t06:25:00.000,2023-09-11 06:33:00,8,Shoulder hour flights
x36150,tuifly,active,2023-09-11t06:30:00.000,2023-09-11t06:30:00.000,2023-09-11 06:42:00,13,Shoulder hour flights
