type,status,departure.iataCode,departure.icaoCode,departure.actualTime,arrival.iataCode,arrival.icaoCode,arrival.actualTime
arrival,landed,ace,gcrr,2023-01-05t10:59:00.000,brs,eggd,2023-01-05t14:39:00.000
arrival,landed,opo,lppr,2023-01-05t13:39:00.000,brs,eggd,2023-01-05t15:26:00.000
arrival,landed,ath,lgav,2023-01-05t13:36:00.000,brs,eggd,2023-01-05t15:24:00.000
arrival,landed,gva,lsgg,2023-01-05t14:59:00.000,brs,eggd,2023-01-05t15:30:00.000
arrival,landed,gla,egpf,2023-01-05t15:08:00.000,brs,eggd,2023-01-05t16:07:00.000
arrival,landed,ams,eham,2023-01-05t16:52:00.000,brs,eggd,2023-01-05t16:50:00.000
arrival,landed,wmi,epmo,2023-01-05t15:32:00.000,brs,eggd,2023-01-05t17:07:00.000
arrival,landed,inv,egpe,2023-01-05t16:07:00.000,brs,eggd,2023-01-05t17:19:00.000
arrival,landed,bfs,egaa,2023-01-05t16:16:00.000,brs,eggd,2023-01-05t17:11:00.000
arrival,landed,gva,lsgg,2023-01-05t16:57:00.000,brs,eggd,2023-01-05t17:27:00.000
arrival,landed,krk,epkk,2023-01-05t16:03:00.000,brs,eggd,2023-01-05t17:40:00.000
arrival,landed,gla,egpf,2023-01-05t16:41:00.000,brs,eggd,2023-01-05t17:37:00.000
arrival,landed,krk,epkk,2023-01-05t16:29:00.000,brs,eggd,2023-01-05t18:03:00.000
arrival,landed,gib,lxgb,2023-01-05t16:06:00.000,brs,eggd,2023-01-05t17:33:00.000
arrival,landed,gdn,epgd,2023-01-05t16:45:00.000,brs,eggd,2023-01-05t18:07:00.000
arrival,landed,lpa,gclp,2023-01-05t14:20:00.000,brs,eggd,2023-01-05t17:59:00.000
arrival,landed,prg,lkpr,2023-01-05t17:10:00.000,brs,eggd,2023-01-05t18:11:00.000
arrival,landed,lpa,gclp,2023-01-05t15:11:00.000,brs,eggd,2023-01-05t18:48:00.000
arrival,landed,dub,eidw,2023-01-05t18:39:00.000,brs,eggd,2023-01-05t19:22:00.000
arrival,landed,ace,gcrr,2023-01-05t15:36:00.000,brs,eggd,2023-01-05t19:01:00.000
arrival,landed,kef,bikf,2023-01-05t16:18:00.000,brs,eggd,2023-01-05t19:05:00.000
arrival,landed,dub,eidw,2023-01-05t17:46:00.000,brs,eggd,2023-01-05t18:46:00.000
arrival,landed,poz,eppo,2023-01-05t18:13:00.000,brs,eggd,2023-01-05t19:27:00.000
arrival,landed,ace,gcrr,2023-01-05t15:54:00.000,brs,eggd,2023-01-05t19:25:00.000
arrival,landed,tfs,gcts,2023-01-05t17:33:00.000,brs,eggd,2023-01-05t21:15:00.000
arrival,landed,ams,eham,2023-01-05t21:31:00.000,brs,eggd,2023-01-05t21:29:00.000
arrival,landed,cdg,lfpg,2023-01-05t21:39:00.000,brs,eggd,2023-01-05t21:33:00.000
arrival,landed,gva,lsgg,2023-01-05t21:20:00.000,brs,eggd,2023-01-05t21:48:00.000
arrival,landed,mad,lemd,2023-01-05t20:45:00.000,brs,eggd,2023-01-05t21:25:00.000
arrival,landed,bfs,egaa,2023-01-05t20:53:00.000,brs,eggd,2023-01-05t21:44:00.000
arrival,landed,ncl,egnt,2023-01-05t21:46:00.000,brs,eggd,2023-01-05t22:39:00.000
arrival,landed,ams,eham,2023-01-05t21:53:00.000,brs,eggd,2023-01-05t21:52:00.000
arrival,landed,alc,leal,2023-01-05t20:52:00.000,brs,eggd,2023-01-05t22:00:00.000
arrival,landed,ace,gcrr,2023-01-05t18:42:00.000,brs,eggd,2023-01-05t22:08:00.000
arrival,landed,gib,lxgb,2023-01-05t20:33:00.000,brs,eggd,2023-01-05t21:58:00.000
arrival,landed,bcn,lebl,2023-01-05t21:51:00.000,brs,eggd,2023-01-05t22:32:00.000
arrival,landed,agp,lemg,2023-01-05t21:35:00.000,brs,eggd,2023-01-05t22:47:00.000
arrival,landed,tfs,gcts,2023-01-05t18:53:00.000,brs,eggd,2023-01-05t22:28:00.000
arrival,landed,hrg,hegn,2023-01-05t19:24:00.000,brs,eggd,2023-01-05t23:15:00.000
arrival,landed,cgn,eddk,2023-01-06t17:34:00.000,brs,eggd,2023-01-06t17:48:00.000
arrival,landed,kun,eyka,2023-01-06t06:48:00.000,brs,eggd,2023-01-06t07:41:00.000
arrival,landed,bfs,egaa,2023-01-06t06:32:00.000,brs,eggd,2023-01-06t07:21:00.000
arrival,landed,ams,eham,2023-01-06t08:25:00.000,brs,eggd,2023-01-06t08:24:00.000
arrival,landed,dub,eidw,2023-01-06t08:12:00.000,brs,eggd,2023-01-06t08:56:00.000
arrival,landed,edi,egph,2023-01-06t09:09:00.000,brs,eggd,2023-01-06t10:06:00.000
arrival,landed,ory,lfpo,2023-01-06t10:32:00.000,brs,eggd,2023-01-06t10:34:00.000
arrival,landed,fra,eddf,2023-01-06t09:59:00.000,brs,eggd,2023-01-06t10:28:00.000
arrival,landed,cdg,lfpg,2023-01-06t10:56:00.000,brs,eggd,2023-01-06t10:53:00.000
arrival,landed,ams,eham,2023-01-06t11:01:00.000,brs,eggd,2023-01-06t10:57:00.000
arrival,landed,gva,lsgg,2023-01-06t10:38:00.000,brs,eggd,2023-01-06t11:05:00.000
arrival,landed,edi,egph,2023-01-06t10:40:00.000,brs,eggd,2023-01-06t11:38:00.000
arrival,landed,inn,lowi,2023-01-06t10:56:00.000,brs,eggd,2023-01-06t11:49:00.000
arrival,landed,alc,leal,2023-01-06t11:26:00.000,brs,eggd,2023-01-06t12:40:00.000
arrival,landed,vie,loww,2023-01-06t11:37:00.000,brs,eggd,2023-01-06t12:54:00.000
arrival,landed,cph,ekch,2023-01-06t11:16:00.000,brs,eggd,2023-01-06t12:05:00.000
arrival,landed,bcn,lebl,2023-01-06t11:16:00.000,brs,eggd,2023-01-06t12:09:00.000
arrival,landed,agp,lemg,2023-01-06t10:43:00.000,brs,eggd,2023-01-06t12:02:00.000
arrival,landed,krk,epkk,2023-01-06t11:12:00.000,brs,eggd,2023-01-06t12:44:00.000
arrival,landed,alc,leal,2023-01-06t11:47:00.000,brs,eggd,2023-01-06t13:05:00.000
arrival,landed,agp,lemg,2023-01-06t12:13:00.000,brs,eggd,2023-01-06t13:38:00.000
arrival,landed,fao,lpfr,2023-01-06t11:01:00.000,brs,eggd,2023-01-06t13:14:00.000
arrival,landed,gci,egjb,2023-01-06t12:56:00.000,brs,eggd,2023-01-06t13:42:00.000
arrival,landed,bsl,lfsb,2023-01-06t14:10:00.000,brs,eggd,2023-01-06t14:36:00.000
arrival,landed,lys,lfll,2023-01-06t14:32:00.000,brs,eggd,2023-01-06t14:59:00.000
arrival,landed,dub,eidw,2023-01-06t14:15:00.000,brs,eggd,2023-01-06t15:14:00.000
arrival,landed,ace,gcrr,2023-01-06t11:19:00.000,brs,eggd,2023-01-06t14:44:00.000
arrival,landed,gva,lsgg,2023-01-06t15:32:00.000,brs,eggd,2023-01-06t15:58:00.000
arrival,landed,rze,eprz,2023-01-06t13:44:00.000,brs,eggd,2023-01-06t15:31:00.000
arrival,landed,prg,lkpr,2023-01-06t15:12:00.000,brs,eggd,2023-01-06t16:09:00.000
arrival,landed,ams,eham,2023-01-06t16:46:00.000,brs,eggd,2023-01-06t16:46:00.000
arrival,landed,bhd,egac,2023-01-06t16:19:00.000,brs,eggd,2023-01-06t17:09:00.000
arrival,landed,iom,egns,2023-01-06t17:03:00.000,brs,eggd,2023-01-06t17:45:00.000
arrival,landed,poz,eppo,2023-01-06t16:44:00.000,brs,eggd,2023-01-06t17:54:00.000
arrival,landed,dub,eidw,2023-01-06t19:01:00.000,brs,eggd,2023-01-06t19:44:00.000
arrival,landed,inn,lowi,2023-01-06t12:13:00.000,brs,eggd,2023-01-06t13:09:00.000
arrival,landed,edi,egph,2023-01-06t16:24:00.000,brs,eggd,2023-01-06t17:19:00.000
arrival,landed,gva,lsgg,2023-01-06t17:07:00.000,brs,eggd,2023-01-06t17:34:00.000
arrival,landed,gla,egpf,2023-01-06t16:47:00.000,brs,eggd,2023-01-06t17:41:00.000
arrival,landed,psa,lirp,2023-01-06t16:49:00.000,brs,eggd,2023-01-06t17:51:00.000
arrival,landed,tfs,gcts,2023-01-06t14:15:00.000,brs,eggd,2023-01-06t17:58:00.000
arrival,landed,vce,lipz,2023-01-06t18:02:00.000,brs,eggd,2023-01-06t19:03:00.000
arrival,landed,oxf,egtk,2023-01-06t10:49:00.000,brs,eggd,2023-01-06t11:11:00.000
arrival,landed,tls,lfbo,2023-01-06t18:26:00.000,brs,eggd,2023-01-06t18:57:00.000
arrival,landed,fco,lirf,2023-01-06t17:27:00.000,brs,eggd,2023-01-06t18:46:00.000
arrival,landed,dub,eidw,2023-01-06t17:39:00.000,brs,eggd,2023-01-06t18:37:00.000
arrival,landed,abz,egpd,2023-01-06t18:27:00.000,brs,eggd,2023-01-06t19:37:00.000
arrival,landed,ayt,ltai,2023-01-06t18:35:00.000,brs,eggd,2023-01-06t20:10:00.000
arrival,landed,tfs,gcts,2023-01-06t16:46:00.000,brs,eggd,2023-01-06t20:18:00.000
arrival,landed,gla,egpf,2023-01-06t21:01:00.000,brs,eggd,2023-01-06t21:56:00.000
arrival,landed,ams,eham,2023-01-06t21:38:00.000,brs,eggd,2023-01-06t21:34:00.000
arrival,landed,cdg,lfpg,2023-01-06t21:56:00.000,brs,eggd,2023-01-06t21:44:00.000
arrival,landed,gva,lsgg,2023-01-06t21:15:00.000,brs,eggd,2023-01-06t21:40:00.000
arrival,landed,tfs,gcts,2023-01-06t18:24:00.000,brs,eggd,2023-01-06t22:02:00.000
arrival,landed,ncl,egnt,2023-01-06t21:21:00.000,brs,eggd,2023-01-06t22:09:00.000
arrival,landed,bfs,egaa,2023-01-06t21:19:00.000,brs,eggd,2023-01-06t22:13:00.000
arrival,landed,dub,eidw,2023-01-06t21:13:00.000,brs,eggd,2023-01-06t21:59:00.000
arrival,landed,edi,egph,2023-01-06t21:34:00.000,brs,eggd,2023-01-06t22:32:00.000
arrival,landed,bcn,lebl,2023-01-06t21:05:00.000,brs,eggd,2023-01-06t21:49:00.000
arrival,landed,rix,evra,2023-01-06t21:46:00.000,brs,eggd,2023-01-06t22:35:00.000
arrival,landed,kef,bikf,2023-01-06t20:05:00.000,brs,eggd,2023-01-06t22:46:00.000
arrival,landed,bud,lhbp,2023-01-06t21:20:00.000,brs,eggd,2023-01-06t22:49:00.000
arrival,landed,hrg,hegn,2023-01-06t19:03:00.000,brs,eggd,2023-01-06t22:29:00.000
arrival,landed,bzg,epby,2023-01-06t22:17:00.000,brs,eggd,2023-01-06t23:27:00.000
arrival,landed,tfs,gcts,2023-01-06t19:21:00.000,brs,eggd,2023-01-06t22:52:00.000
arrival,landed,jer,egjj,2023-01-06t17:38:00.000,brs,eggd,2023-01-06t18:18:00.000
arrival,landed,lgw,egkk,2023-01-06t17:37:00.000,brs,eggd,2023-01-06t18:05:00.000
arrival,landed,alc,leal,2023-01-07t11:57:00.000,brs,eggd,2023-01-07t13:03:00.000
arrival,landed,dub,eidw,2023-01-07t06:26:00.000,brs,eggd,2023-01-07t08:05:00.000
arrival,landed,otp,lrop,2023-01-07t06:15:00.000,brs,eggd,2023-01-07t07:38:00.000
arrival,landed,gdn,epgd,2023-01-07t06:10:00.000,brs,eggd,2023-01-07t07:26:00.000
arrival,landed,wmi,epmo,2023-01-07t07:14:00.000,brs,eggd,2023-01-07t08:43:00.000
arrival,landed,ams,eham,2023-01-07t10:05:00.000,brs,eggd,2023-01-07t10:02:00.000
arrival,landed,bfs,egaa,2023-01-07t09:33:00.000,brs,eggd,2023-01-07t10:28:00.000
arrival,landed,opo,lppr,2023-01-07t09:19:00.000,brs,eggd,2023-01-07t11:06:00.000
arrival,landed,trn,limf,2023-01-07t10:22:00.000,brs,eggd,2023-01-07t11:09:00.000
arrival,landed,gva,lsgg,2023-01-07t10:35:00.000,brs,eggd,2023-01-07t10:59:00.000
arrival,landed,szg,lows,2023-01-07t10:08:00.000,brs,eggd,2023-01-07t11:02:00.000
arrival,landed,cmf,lflb,2023-01-07t10:30:00.000,brs,eggd,2023-01-07t10:56:00.000
arrival,landed,gnb,lfls,2023-01-07t11:51:00.000,brs,eggd,2023-01-07t12:11:00.000
arrival,landed,dub,eidw,2023-01-07t10:39:00.000,brs,eggd,2023-01-07t11:28:00.000
arrival,landed,nce,lfmn,2023-01-07t10:55:00.000,brs,eggd,2023-01-07t11:38:00.000
arrival,landed,bcn,lebl,2023-01-07t12:29:00.000,brs,eggd,2023-01-07t13:14:00.000
arrival,landed,fao,lpfr,2023-01-07t10:25:00.000,brs,eggd,2023-01-07t12:39:00.000
arrival,landed,ktw,epkt,2023-01-07t11:50:00.000,brs,eggd,2023-01-07t13:07:00.000
arrival,landed,dub,eidw,2023-01-07t12:45:00.000,brs,eggd,2023-01-07t13:32:00.000
arrival,landed,vrn,lipx,2023-01-07t13:01:00.000,brs,eggd,2023-01-07t13:46:00.000
arrival,landed,ory,lfpo,2023-01-07t14:09:00.000,brs,eggd,2023-01-07t14:04:00.000
arrival,landed,ssh,hesh,2023-01-07t20:43:00.000,brs,eggd,2023-01-08t00:07:00.000
arrival,landed,edi,egph,2023-01-07t14:05:00.000,brs,eggd,2023-01-07t15:05:00.000
arrival,landed,fue,gcfv,2023-01-07t11:43:00.000,brs,eggd,2023-01-07t15:13:00.000
arrival,landed,ace,gcrr,2023-01-07t12:45:00.000,brs,eggd,2023-01-07t16:11:00.000
arrival,landed,gva,lsgg,2023-01-07t20:21:00.000,brs,eggd,2023-01-07t20:48:00.000
arrival,landed,bcn,lebl,2023-01-07t14:51:00.000,brs,eggd,2023-01-07t15:39:00.000
arrival,landed,fra,eddf,2023-01-07t16:28:00.000,brs,eggd,2023-01-07t16:47:00.000
arrival,landed,gnb,lfls,2023-01-07t16:53:00.000,brs,eggd,2023-01-07t17:20:00.000
arrival,landed,ams,eham,2023-01-07t17:00:00.000,brs,eggd,2023-01-07t16:56:00.000
arrival,landed,alc,leal,2023-01-07t16:39:00.000,brs,eggd,2023-01-07t17:51:00.000
arrival,landed,inn,lowi,2023-01-07t16:34:00.000,brs,eggd,2023-01-07t17:17:00.000
arrival,landed,tfs,gcts,2023-01-07t14:17:00.000,brs,eggd,2023-01-07t18:07:00.000
arrival,landed,inn,lowi,2023-01-07t17:31:00.000,brs,eggd,2023-01-07t18:16:00.000
arrival,landed,ams,eham,2023-01-07t19:16:00.000,brs,eggd,2023-01-07t19:18:00.000
arrival,landed,fue,gcfv,2023-01-07t15:22:00.000,brs,eggd,2023-01-07t19:02:00.000
arrival,landed,dub,eidw,2023-01-07t19:56:00.000,brs,eggd,2023-01-07t20:38:00.000
arrival,landed,szg,lows,2023-01-07t19:58:00.000,brs,eggd,2023-01-07t20:52:00.000
arrival,landed,gva,lsgg,2023-01-07t20:47:00.000,brs,eggd,2023-01-07t21:09:00.000
arrival,landed,fue,gcfv,2023-01-07t18:34:00.000,brs,eggd,2023-01-07t22:14:00.000
arrival,landed,lpa,gclp,2023-01-07t19:02:00.000,brs,eggd,2023-01-07t22:38:00.000
arrival,landed,ams,eham,2023-01-07t21:58:00.000,brs,eggd,2023-01-07t21:54:00.000
arrival,landed,szg,lows,2023-01-07t21:36:00.000,brs,eggd,2023-01-07t22:24:00.000
arrival,landed,dub,eidw,2023-01-07t21:24:00.000,brs,eggd,2023-01-07t22:09:00.000
arrival,landed,vlc,levc,2023-01-07t22:30:00.000,brs,eggd,2023-01-07t23:27:00.000
arrival,landed,sof,lbsf,2023-01-07t23:35:00.000,brs,eggd,2023-01-08t00:43:00.000
arrival,landed,tfs,gcts,2023-01-07t20:07:00.000,brs,eggd,2023-01-07t23:55:00.000
arrival,landed,fnc,lpma,2023-01-07t20:39:00.000,brs,eggd,2023-01-07t23:48:00.000
arrival,landed,ber,eddb,2023-01-07t14:12:00.000,brs,eggd,2023-01-07t14:54:00.000
arrival,landed,lgw,egkk,2023-01-07t08:20:00.000,brs,eggd,2023-01-07t08:48:00.000
arrival,landed,bda,txkf,2023-01-07t10:49:00.000,brs,eggd,2023-01-07t20:42:00.000
arrival,landed,ltn,eggw,2023-01-07t10:49:00.000,brs,eggd,2023-01-07t11:16:00.000
arrival,landed,ams,eham,2023-01-07t18:03:00.000,brs,eggd,2023-01-07t18:19:00.000
arrival,landed,pfo,lcph,2023-01-07t21:08:00.000,brs,eggd,2023-01-07t23:45:00.000
arrival,landed,hrg,hegn,2023-01-07t21:54:00.000,brs,eggd,2023-01-08t01:33:00.000
arrival,landed,dub,eidw,2023-01-08t06:33:00.000,brs,eggd,2023-01-08t07:29:00.000
arrival,landed,fra,eddf,2023-01-08t07:52:00.000,brs,eggd,2023-01-08t08:13:00.000
arrival,landed,edi,egph,2023-01-08t08:32:00.000,brs,eggd,2023-01-08t09:32:00.000
arrival,landed,gva,lsgg,2023-01-08t10:51:00.000,brs,eggd,2023-01-08t11:14:00.000
arrival,landed,dub,eidw,2023-01-08t10:39:00.000,brs,eggd,2023-01-08t11:27:00.000
arrival,landed,cdg,lfpg,2023-01-08t11:43:00.000,brs,eggd,2023-01-08t11:33:00.000
arrival,landed,ory,lfpo,2023-01-08t11:43:00.000,brs,eggd,2023-01-08t11:37:00.000
arrival,landed,bcn,lebl,2023-01-08t11:00:00.000,brs,eggd,2023-01-08t11:53:00.000
arrival,landed,bgy,lime,2023-01-08t11:45:00.000,brs,eggd,2023-01-08t12:32:00.000
arrival,landed,inn,lowi,2023-01-08t11:41:00.000,brs,eggd,2023-01-08t12:28:00.000
arrival,landed,noc,eikn,2023-01-08t11:24:00.000,brs,eggd,2023-01-08t12:20:00.000
arrival,landed,agp,lemg,2023-01-08t11:03:00.000,brs,eggd,2023-01-08t12:24:00.000
arrival,landed,fao,lpfr,2023-01-08t10:35:00.000,brs,eggd,2023-01-08t12:58:00.000
arrival,landed,szg,lows,2023-01-08t12:03:00.000,brs,eggd,2023-01-08t12:56:00.000
arrival,landed,ams,eham,2023-01-08t13:04:00.000,brs,eggd,2023-01-08t13:04:00.000
arrival,landed,trn,limf,2023-01-08t13:05:00.000,brs,eggd,2023-01-08t13:42:00.000
arrival,landed,bfs,egaa,2023-01-08t12:36:00.000,brs,eggd,2023-01-08t13:28:00.000
arrival,landed,fao,lpfr,2023-01-08t11:14:00.000,brs,eggd,2023-01-08t13:32:00.000
arrival,landed,lis,lppt,2023-01-08t11:28:00.000,brs,eggd,2023-01-08t13:35:00.000
arrival,landed,kef,bikf,2023-01-08t12:14:00.000,brs,eggd,2023-01-08t14:51:00.000
arrival,landed,tls,lfbo,2023-01-08t14:08:00.000,brs,eggd,2023-01-08t14:40:00.000
arrival,landed,dub,eidw,2023-01-08t13:54:00.000,brs,eggd,2023-01-08t14:49:00.000
arrival,landed,dub,eidw,2023-01-08t14:25:00.000,brs,eggd,2023-01-08t15:10:00.000
arrival,landed,ath,lgav,2023-01-08t13:36:00.000,brs,eggd,2023-01-08t15:17:00.000
arrival,landed,lys,lfll,2023-01-08t16:14:00.000,brs,eggd,2023-01-08t16:37:00.000
arrival,landed,bhd,egac,2023-01-08t16:17:00.000,brs,eggd,2023-01-08t17:11:00.000
arrival,landed,ams,eham,2023-01-08t16:49:00.000,brs,eggd,2023-01-08t16:47:00.000
arrival,landed,bfs,egaa,2023-01-08t16:08:00.000,brs,eggd,2023-01-08t16:58:00.000
arrival,landed,tfs,gcts,2023-01-08t13:26:00.000,brs,eggd,2023-01-08t17:08:00.000
arrival,landed,tsf,liph,2023-01-08t16:28:00.000,brs,eggd,2023-01-08t17:25:00.000
arrival,landed,gva,lsgg,2023-01-08t16:40:00.000,brs,eggd,2023-01-08t17:04:00.000
arrival,landed,inv,egpe,2023-01-08t15:53:00.000,brs,eggd,2023-01-08t17:02:00.000
arrival,landed,iom,egns,2023-01-08t17:11:00.000,brs,eggd,2023-01-08t17:52:00.000
arrival,landed,ams,eham,2023-01-08t17:25:00.000,brs,eggd,2023-01-08t17:20:00.000
arrival,landed,tls,lfbo,2023-01-08t17:12:00.000,brs,eggd,2023-01-08t17:46:00.000
arrival,landed,tfs,gcts,2023-01-08t14:06:00.000,brs,eggd,2023-01-08t17:56:00.000
arrival,landed,edi,egph,2023-01-08t18:21:00.000,brs,eggd,2023-01-08t19:19:00.000
arrival,landed,alc,leal,2023-01-08t17:48:00.000,brs,eggd,2023-01-08t19:12:00.000
arrival,landed,fco,lirf,2023-01-08t17:08:00.000,brs,eggd,2023-01-08t18:30:00.000
arrival,landed,dub,eidw,2023-01-08t17:37:00.000,brs,eggd,2023-01-08t18:35:00.000
arrival,landed,ace,gcrr,2023-01-08t15:13:00.000,brs,eggd,2023-01-08t18:46:00.000
arrival,landed,abz,egpd,2023-01-08t18:01:00.000,brs,eggd,2023-01-08t19:17:00.000
arrival,landed,agp,lemg,2023-01-08t18:32:00.000,brs,eggd,2023-01-08t20:01:00.000
arrival,landed,krk,epkk,2023-01-08t18:57:00.000,brs,eggd,2023-01-08t20:15:00.000
arrival,landed,gva,lsgg,2023-01-08t19:59:00.000,brs,eggd,2023-01-08t20:22:00.000
arrival,landed,ncl,egnt,2023-01-08t20:18:00.000,brs,eggd,2023-01-08t21:05:00.000
arrival,landed,ams,eham,2023-01-08t21:48:00.000,brs,eggd,2023-01-08t21:43:00.000
arrival,landed,mad,lemd,2023-01-08t21:11:00.000,brs,eggd,2023-01-08t22:10:00.000
arrival,landed,gva,lsgg,2023-01-08t21:23:00.000,brs,eggd,2023-01-08t21:46:00.000
arrival,landed,psa,lirp,2023-01-08t21:54:00.000,brs,eggd,2023-01-08t22:48:00.000
arrival,landed,ams,eham,2023-01-08t22:02:00.000,brs,eggd,2023-01-08t21:57:00.000
arrival,landed,ace,gcrr,2023-01-08t19:37:00.000,brs,eggd,2023-01-08t23:01:00.000
arrival,landed,gla,egpf,2023-01-08t21:43:00.000,brs,eggd,2023-01-08t22:36:00.000
arrival,landed,ber,eddb,2023-01-08t21:43:00.000,brs,eggd,2023-01-08t22:26:00.000
arrival,landed,ltn,eggw,2023-01-08t18:29:00.000,brs,eggd,2023-01-08t18:54:00.000
arrival,landed,bcn,lebl,2023-01-08t22:12:00.000,brs,eggd,2023-01-08t23:04:00.000
arrival,landed,bsl,lfsb,2023-01-08t23:18:00.000,brs,eggd,2023-01-08t23:37:00.000
arrival,landed,dub,eidw,2023-01-08t22:20:00.000,brs,eggd,2023-01-08t22:57:00.000
arrival,landed,tfs,gcts,2023-01-08t20:00:00.000,brs,eggd,2023-01-08t23:42:00.000
arrival,landed,bud,lhbp,2023-01-08t22:37:00.000,brs,eggd,2023-01-09t00:07:00.000
arrival,landed,dub,eidw,2023-01-09t06:34:00.000,brs,eggd,2023-01-09t07:16:00.000
arrival,landed,dub,eidw,2023-01-09t06:44:00.000,brs,eggd,2023-01-09t07:33:00.000
arrival,landed,kun,eyka,2023-01-09t06:51:00.000,brs,eggd,2023-01-09t07:40:00.000
arrival,landed,wro,epwr,2023-01-09t06:32:00.000,brs,eggd,2023-01-09t07:36:00.000
arrival,landed,ncl,egnt,2023-01-09t08:57:00.000,brs,eggd,2023-01-09t09:46:00.000
arrival,landed,gla,egpf,2023-01-09t08:45:00.000,brs,eggd,2023-01-09t09:40:00.000
arrival,landed,fra,eddf,2023-01-09t10:03:00.000,brs,eggd,2023-01-09t10:26:00.000
arrival,landed,cdg,lfpg,2023-01-09t10:29:00.000,brs,eggd,2023-01-09t10:22:00.000
arrival,landed,ory,lfpo,2023-01-09t10:47:00.000,brs,eggd,2023-01-09t10:48:00.000
arrival,landed,ams,eham,2023-01-09t10:48:00.000,brs,eggd,2023-01-09t10:45:00.000
arrival,landed,gva,lsgg,2023-01-09t10:45:00.000,brs,eggd,2023-01-09t11:12:00.000
arrival,landed,edi,egph,2023-01-09t10:44:00.000,brs,eggd,2023-01-09t11:37:00.000
arrival,landed,bfs,egaa,2023-01-09t10:36:00.000,brs,eggd,2023-01-09t11:24:00.000
arrival,landed,cph,ekch,2023-01-09t11:05:00.000,brs,eggd,2023-01-09t11:51:00.000
arrival,landed,tsf,liph,2023-01-09t11:03:00.000,brs,eggd,2023-01-09t12:00:00.000
arrival,landed,rze,eprz,2023-01-09t10:39:00.000,brs,eggd,2023-01-09t12:09:00.000
arrival,landed,bzg,epby,2023-01-09t11:07:00.000,brs,eggd,2023-01-09t12:12:00.000
arrival,landed,alc,leal,2023-01-09t11:14:00.000,brs,eggd,2023-01-09t12:42:00.000
arrival,landed,ncl,egnt,2023-01-09t12:36:00.000,brs,eggd,2023-01-09t13:21:00.000
arrival,landed,edi,egph,2023-01-09t12:34:00.000,brs,eggd,2023-01-09t13:28:00.000
arrival,landed,fao,lpfr,2023-01-09t10:58:00.000,brs,eggd,2023-01-09t13:36:00.000
arrival,landed,gci,egjb,2023-01-09t13:47:00.000,brs,eggd,2023-01-09t14:34:00.000
arrival,landed,gla,egpf,2023-01-09t13:17:00.000,brs,eggd,2023-01-09t14:09:00.000
arrival,landed,vie,loww,2023-01-09t13:09:00.000,brs,eggd,2023-01-09t14:14:00.000
arrival,landed,bcn,lebl,2023-01-09t13:48:00.000,brs,eggd,2023-01-09t15:06:00.000
arrival,landed,dub,eidw,2023-01-09t14:00:00.000,brs,eggd,2023-01-09t14:52:00.000
arrival,landed,fnc,lpma,2023-01-09t12:03:00.000,brs,eggd,2023-01-09t15:27:00.000
arrival,landed,bgy,lime,2023-01-09t14:25:00.000,brs,eggd,2023-01-09t15:14:00.000
arrival,landed,agp,lemg,2023-01-09t17:06:00.000,brs,eggd,2023-01-09t18:43:00.000
arrival,landed,tls,lfbo,2023-01-09t14:43:00.000,brs,eggd,2023-01-09t15:38:00.000
arrival,landed,dub,eidw,2023-01-09t14:54:00.000,brs,eggd,2023-01-09t15:42:00.000
arrival,landed,psa,lirp,2023-01-09t15:10:00.000,brs,eggd,2023-01-09t16:15:00.000
arrival,landed,ace,gcrr,2023-01-09t12:24:00.000,brs,eggd,2023-01-09t16:06:00.000
arrival,landed,ams,eham,2023-01-09t16:58:00.000,brs,eggd,2023-01-09t16:54:00.000
arrival,landed,inv,egpe,2023-01-09t15:35:00.000,brs,eggd,2023-01-09t16:37:00.000
arrival,landed,bfs,egaa,2023-01-09t16:23:00.000,brs,eggd,2023-01-09t17:05:00.000
arrival,landed,poz,eppo,2023-01-09t16:00:00.000,brs,eggd,2023-01-09t17:00:00.000
arrival,landed,edi,egph,2023-01-09t15:59:00.000,brs,eggd,2023-01-09t16:49:00.000
arrival,landed,gva,lsgg,2023-01-09t17:03:00.000,brs,eggd,2023-01-09t17:35:00.000
arrival,landed,gla,egpf,2023-01-09t16:33:00.000,brs,eggd,2023-01-09t17:22:00.000
arrival,landed,lpa,gclp,2023-01-09t14:29:00.000,brs,eggd,2023-01-09t18:30:00.000
arrival,landed,dub,eidw,2023-01-09t17:31:00.000,brs,eggd,2023-01-09t18:23:00.000
arrival,landed,vce,lipz,2023-01-09t17:36:00.000,brs,eggd,2023-01-09t18:39:00.000
arrival,landed,fnc,lpma,2023-01-09t15:38:00.000,brs,eggd,2023-01-09t18:59:00.000
arrival,landed,alc,leal,2023-01-09t17:32:00.000,brs,eggd,2023-01-09t19:03:00.000
arrival,landed,abz,egpd,2023-01-09t18:04:00.000,brs,eggd,2023-01-09t19:07:00.000
arrival,landed,bud,lhbp,2023-01-09t18:05:00.000,brs,eggd,2023-01-09t19:31:00.000
arrival,landed,lpa,gclp,2023-01-09t16:11:00.000,brs,eggd,2023-01-09t20:02:00.000
arrival,landed,ams,eham,2023-01-09t21:48:00.000,brs,eggd,2023-01-09t21:49:00.000
arrival,landed,gva,lsgg,2023-01-09t21:17:00.000,brs,eggd,2023-01-09t21:52:00.000
